anion transporter CDS
anmK CDS
apbE CDS
appA CDS
aspartate:alanine antiporter CDS
baseplate assembly protein CDS
bglJ CDS
bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase CDS
blaEC CDS
bolA CDS
citC CDS
citC CDS
citF CDS
citG CDS
clsB CDS
codA CDS
ComEC family protein CDS
cpdB CDS
cpsB CDS
cpsG CDS
cstA CDS
cstA CDS
cueR CDS
cyoB CDS
dacD CDS
deoR CDS
deoR CDS
dinB CDS
dinG CDS
dmpG CDS
dmsB CDS
dmsC CDS
dnaE CDS
dnaX CDS
dpiB CDS
dpiB CDS
DUF1116 domain-containing protein CDS
DUF1456 family protein CDS
DUF2754 domain-containing protein CDS
DUF2773 domain-containing protein CDS
DUF2799 domain-containing protein CDS
DUF418 family protein CDS
dxs CDS
EAL domain-containing protein CDS
EAL domain-containing protein CDS
EAL domain-containing protein CDS
electron transfer flavoprotein subunit alpha/FixB family protein CDS
elyC CDS
emrB CDS
endonuclease/exonuclease/phosphatase family protein CDS
entB CDS
entF CDS
exoX CDS
FAD-binding protein CDS
fcl CDS
fecB CDS
fepA CDS
fepD CDS
fhuB CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial biogenesis usher protein CDS
fimbrial biogenesis usher protein CDS
fimbrial protein CDS
fimH CDS
fkpB CDS
flgJ CDS
folA CDS
frmA CDS
fucI CDS
fucI CDS
gadX CDS
galT CDS
Gfo/Idh/MocA family oxidoreductase CDS
glpK CDS
glutathione-dependent formaldehyde dehydrogenase CDS
glxK CDS
GntP family transporter CDS
GntR family transcriptional regulator CDS
gpmA CDS
gsiC CDS
gsiC CDS
guaD CDS
hcp CDS
hisQ CDS
hokE CDS
hscA CDS
htpG CDS
hyfA CDS
hyfR CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
iap CDS
Kef family K(+) transporter CDS
kgtP CDS
ldhA CDS
ldtD CDS
lepA CDS
leuS CDS
lgoD CDS
LysB family phage lysis regulatory protein CDS
malZ CDS
mannitol dehydrogenase family protein CDS
matP CDS
mdtF CDS
metI CDS
metN CDS
MFS transporter CDS
MFS transporter CDS
miaB CDS
minC CDS
mltD CDS
mntS CDS
moaE CDS
modB CDS
modF CDS
moeA CDS
molecular chaperone CDS
mscK CDS
multidrug efflux RND transporter permease subunit CDS
multidrug efflux RND transporter permease subunit CDS
multidrug efflux RND transporter permease subunit CDS
NAD(P)-dependent oxidoreductase CDS
nadE CDS
nagA CDS
nagA CDS
nagC CDS
nagD CDS
nagE CDS
nagE CDS
nanK CDS
neutral zinc metallopeptidase CDS
nitrate reductase subunit alpha CDS
odhB CDS
odhB CDS
opgE CDS
paoC CDS
parC CDS
pcnB CDS
pdeF CDS
pdxJ CDS
pepN CDS
pflB CDS
phage holin family protein CDS
phage major tail tube protein CDS
phage portal protein CDS
phage tail protein CDS
phage tail protein CDS
phnM CDS
PhoH family protein CDS
potE CDS
pqiB CDS
prc CDS
prc CDS
prophage tail fiber N-terminal domain-containingprotein CDS
protein SERAC1 CDS
prpC CDS
prpC CDS
prpD CDS
ptrA CDS
PTS sugar transporter subunit IIA CDS
ptsP CDS
purC CDS
purK CDS
putative acyl-CoA thioester hydrolase CDS
putative frv operon regulatory protein CDS
pyrH CDS
rayT CDS
recB CDS
recC CDS
recO CDS
replication endonuclease CDS
replication endonuclease CDS
replication endonuclease CDS
rhomboid family intramembrane serine protease CDS
RHS repeat-associated core domain-containing protein CDS
rimK CDS
rlmI CDS
rlmI CDS
rlpA CDS
rlpA CDS
rpe CDS
rpsJ CDS
rrrD CDS
rspA CDS
rsxC CDS
rzoD CDS
SDR family oxidoreductase CDS
SDR family oxidoreductase CDS
site-specific integrase CDS
SmdA family multidrug ABC transporter permease/ATP-binding protein CDS
SmdB family multidrug efflux ABC transporter permease/ATP-binding protein CDS
sppA CDS
sslE CDS
sulfatase-like hydrolase/transferase CDS
tag CDS
terminase ATPase subunit family protein CDS
tolB CDS
tolC CDS
torC CDS
tqsA CDS
trpCF CDS
tsx CDS
tsx CDS
tyrosine-type recombinase/integrase CDS
ushA CDS
uvrB CDS
VirK/YbjX family protein CDS
wcaE CDS
wza CDS
yahK CDS
ybaK CDS
YbgS-like family protein CDS
ybiB CDS
ybiI CDS
yccX CDS
ycdY CDS
YceI family protein CDS
ychE CDS
ydeP CDS
yegI CDS
yejF CDS
yfaL CDS
YfaP family protein CDS
YjeJ family protein CDS
zinc ribbon-containing protein CDS
zinc-binding dehydrogenase CDS
9-O-acetyl-N-acetylneuraminic acid deacetylase CDS
aceF CDS
ampG CDS
AraC family transcriptional regulator CDS
aroF CDS
aspS CDS
astD CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase CDS
bioP CDS
chaC CDS
cpdB CDS
cysJ CDS
dacA CDS
degQ CDS
